id_cliente;nombre;sexo;fecha_nacimiento;distrito;region;fecha_alta;segmento_programa
4410;Adela Montoya Velásquez;F;1979-12-26;Yurimaguas;Loreto;2024-04-07;Plata
4411;Hugo Vargas Estrella;M;1987-08-09;Paucarpata;Arequipa;2024-04-08;No afiliado
4412;Silvano Serna Domínguez;M;1976-09-23;San Sebastián;Cusco;2024-04-08;Bronce
4413;GABRIELA DOMÍNGUEZ SOLANO;F;1985-11-12;Cerro Colorado;Arequipa;2024-04-08;No afiliado
4414;Lucía Serna Pizarro;F;1957-05-28;Nauta;Loreto;2024-04-08;Bronce
4415;blanca muñiz zapata;F;2001-08-09;Los Olivos;Lima;2024-04-08;Plata
4416;Edmundo Conde Zúñiga;M;2006-04-02;Paita;Piura;2024-04-08;No afiliado
4417;Rosa Villalba Sanabria;F;1932-07-16;Chiclayo;Lambayeque;2024-04-08;Bronce
4418;remedios ordóñez escobar;F;1995-04-21;Paita;Piura;2024-04-08;Bronce
4419;PATRICIA ESCALANTE ESCALANTE;F;1998-03-15;Comas;Lima;2024-04-08;Bronce
4420;Emmanuel Serna Arango;M;1997-03-14;Moche;La Libertad;2024-04-08;No afiliado
4421;Orestes Valverde Pacheco;M;2007-06-24;Comas;Lima;2024-04-08;Bronce
4422;Marisa Rojas Villafuerte;F;1979-11-20;Yanahuara;Arequipa;2024-04-08;No afiliado
4423;fabián matías sierra;M;1964-05-01;San Borja;Lima;2024-04-08;Bronce
4424;Amelia Matías Jiménez;F;1950-08-26;Los Olivos;Lima;2024-04-08;Bronce
4425;Dante Zapata Valenzuela;M;2005-07-02;Ate;Lima;2024-04-08;Bronce
4426;Artemio Gómez Arias;M;1957-06-09;Chiclayo;Lambayeque;2024-04-08;No afiliado
4427;azucena serna cáceres;F;1997-09-09;Trujillo;La Libertad;2024-04-08;No afiliado
4428;Alejandro Maldonado Rojas;M;1980-07-30;Veintiséis de Octubre;Piura;2024-04-08;Bronce
4429;rodrigo zeballos chávez;M;1976-10-10;Iquitos;Loreto;2024-04-08;Plata
4430;Geremías Aguirre Llanos;M;2006-10-29;Arequipa;Arequipa;2024-04-08;Bronce
4431;esteban cabello del carpio;M;1984-06-10;El Tambo;Junín;2024-04-08;Bronce
4432;Fátima Paredes Rivera;F;2006-09-06;Nauta;Loreto;2024-04-08;Plata
4433;arturo medina martínez;M;2005-05-22;Villa El Salvador;Lima;2024-04-08;No afiliado
4434;Asunción Lozano Galarza;F;1995-01-29;Comas;Lima;2024-04-08;Bronce
4435;Arantxa Zambrano Rocha;F;1948-06-02;Cerro Colorado;Arequipa;2024-04-08;Plata
4436;MARIO GALLO CRUZ;M;1953-06-15;La Victoria;Lambayeque;2024-04-08;Plata
4437;ADRIÁN CRUZ ESTRELLA;M;2003-05-18;Paita;Piura;2024-04-08;Bronce
4438;Gisela Maldonado Coronado;F;1984-08-26;Cusco;Cusco;2024-04-08;No afiliado
4439;Margarita Ramírez Zapata;F;1978-01-26;Sullana;Piura;2024-04-08;Bronce
4440;Lucio Reyna Rivera;M;1980-03-05;San Jerónimo;Cusco;2024-04-08;Plata
4441;Fidela Lozano Arango;F;1952-02-07;Ate;Lima;2024-04-08;No afiliado
4442;Blanca Llerena Aguirre;F;1977-09-18;Chilca;Junín;2024-04-08;No afiliado
4443;Anastasia Zavala Vilca;F;1963-12-30;Piura;Piura;2024-04-08;Bronce
4444;Susana Meneses Velásquez;F;1996-07-04;Cayma;Arequipa;2024-04-08;Bronce
4445;blas matías reyna;M;1987-10-20;Víctor Larco Herrera;La Libertad;2024-04-08;No afiliado
4446;EVA BENITES DOMÍNGUEZ;F;1993-12-21;Chiclayo;Lambayeque;2024-04-08;Oro
4447;AARÓN DÁVILA VILLEGAS;M;1984-11-07;San Juan Bautista;Loreto;2024-04-08;Bronce
4448;Fabiola González Amaya;F;1986-06-07;Chiclayo;Lambayeque;2024-04-08;Bronce
4449;Bernarda Arango Machuca;F;1953-04-15;Santiago;Cusco;2024-04-08;Plata
4450;ANABEL REYNA MEDINA;F;1970-02-15;Veintiséis de Octubre;Piura;2024-04-08;Plata
4451;Ainhoa Vilchez Estrella;F;2007-05-18;Huancán;Junín;2024-04-08;No afiliado
4452;sara villalba montes;F;1997-04-19;San Martín de Porres;Lima;2024-04-08;Bronce
4453;héctor bustos dávila;M;1999-07-01;San Juan de Lurigancho;Lima;2024-04-08;No afiliado
4454;Salustiano Navarrete Villanueva;M;1958-05-01;Sapallanga;Junín;2024-04-08;No afiliado
4455;Benjamín Rojas Velarde;M;1996-09-01;La Esperanza;La Libertad;2024-04-08;No afiliado
4456;CRISTIAN ARIAS GÁLVEZ;M;1950-10-26;Trujillo;La Libertad;2024-04-09;Bronce
4457;César Maldonado Medina;M;1986-08-01;Ate;Lima;2024-04-09;Bronce
4458;elisa arango macedo;F;1995-03-31;La Esperanza;La Libertad;2024-04-09;No afiliado
4459;jesús carranza zambrano;M;1984-06-03;Yurimaguas;Loreto;2024-04-09;No afiliado
4460;pancho velásquez rojas;M;1979-10-26;Castilla;Piura;2024-04-09;Bronce
4461;Salvador Gamarra Ortega;M;1993-01-12;San Juan Bautista;Loreto;2024-04-09;No afiliado
4462;Evaristo Valverde Galarza;M;1987-06-09;San Martín de Porres;Lima;2024-04-09;No afiliado
4463;Julia Tello Campos;F;2006-04-29;Yurimaguas;Loreto;2024-04-09;No afiliado
4464;Anabel Villalba Pérez;F;1997-09-15;Víctor Larco Herrera;La Libertad;2024-04-09;Bronce
4465;Onésimo Gálvez Valle;M;2003-04-11;Pariñas;Piura;2024-04-09;Bronce
4466;RAQUEL DÁVILA RAMÍREZ;F;1982-09-21;El Porvenir;La Libertad;2024-04-09;No afiliado
4467;Leticia Rodríguez Rojas;F;1992-02-01;Cerro Colorado;Arequipa;2024-04-09;Bronce
4468;FABIÁN GARCÍA ZAMBRANO;M;1975-05-26;Piura;Piura;2024-04-09;Bronce
4469;YOLANDA RODRÍGUEZ REYNA;F;1994-12-03;Catacaos;Piura;2024-04-09;Bronce
4470;Felipe Villegas Villalba;M;1964-11-26;Santiago;Cusco;2024-04-09;No afiliado
4471;micaela zavala cruz;F;1972-10-21;San Juan Bautista;Loreto;2024-04-09;Plata
4472;Eva Dávila Zúñiga;F;2003-09-10;Cerro Colorado;Arequipa;2024-04-09;Plata
4473;Teofila Chávez Arias;F;2006-06-27;Santiago de Surco;Lima;2024-04-09;No afiliado
4474;LEONOR TEJADA CABELLO;F;1978-04-25;Sullana;Piura;2024-04-09;Bronce
4475;sergio cabello garcía;M;1999-07-15;Veintiséis de Octubre;Piura;2024-04-09;Bronce
4476;Federico Zeballos Medina;M;1975-04-25;San Sebastián;Cusco;2024-04-09;Bronce
4477;Estefanía Figueroa García;F;1975-08-17;Veintiséis de Octubre;Piura;2024-04-09;No afiliado
4478;sol zúñiga zambrano;F;1959-12-06;Chilca;Junín;2024-04-09;Bronce
4479;Leticia Araujo Sánchez;F;1971-01-05;Veintiséis de Octubre;Piura;2024-04-09;No afiliado
4480;ATILIO VILLAFUERTE VILLALOBOS;M;1970-05-08;San Miguel;Lima;2024-04-09;Bronce
4481;Lucía Palomino Palomino;F;2003-07-16;Los Olivos;Lima;2024-04-09;Bronce
4482;Cornelio Palacios Valle;M;1997-11-26;Santiago de Surco;Lima;2024-04-09;Bronce
4483;Restituto Villafuerte Ramírez;M;1968-05-10;Lima;Lima;2024-04-09;Bronce
4484;margarita villalobos sánchez;F;1958-12-07;Cayma;Arequipa;2024-04-09;Bronce
4485;Felicidad Sánchez Sánchez;F;2006-02-14;San Sebastián;Cusco;2024-04-09;Plata
4486;Víctor Jara Tejada;M;1994-11-27;Cerro Colorado;Arequipa;2024-04-09;Bronce
4487;Pancho Avendaño Solano;M;1992-01-14;El Porvenir;La Libertad;2024-04-09;Oro
4488;Nepomuceno Machuca Montoya;M;1993-10-19;La Victoria;Lambayeque;2024-04-09;No afiliado
4489;Homero Ramírez Delgado;M;1951-04-02;Trujillo;La Libertad;2024-04-09;Bronce
4490;lucrecia cruz maldonado;F;1961-11-05;Jesús María;Lima;2024-04-09;No afiliado
4491;Paulina Montero Mora;F;1966-02-24;Trujillo;La Libertad;2024-04-09;Bronce
4492;Tadeo García Rojas;M;1976-08-27;Ate;Lima;2024-04-09;Bronce
4493;marisa jiménez hernández;F;1997-11-18;La Esperanza;La Libertad;2024-04-09;Plata
4494;Fátima Tejada Martínez;F;1998-07-08;Jesús María;Lima;2024-04-09;Plata
4495;Casimiro García Del Carpio;M;2007-08-05;San Sebastián;Cusco;2024-04-09;Bronce
4496;Pastora Navarrete Nieto;F;2005-01-12;Trujillo;La Libertad;2024-04-09;Plata
4497;Pastora Aguirre Rodríguez;F;1999-09-01;Santiago de Surco;Lima;2024-04-09;No afiliado
4498;Oihana Miranda Paz;F;1978-12-31;San Martín de Porres;Lima;2024-04-09;Bronce
4499;Elsa Rivera Padilla;F;2006-11-22;Huancayo;Junín;2024-04-09;No afiliado
4500;Lucrecia Salazar Conde;F;1977-03-17;San Juan Bautista;Loreto;2024-04-09;No afiliado
4501;Julia Villanueva Sierra;F;2000-03-03;Villa El Salvador;Lima;2024-04-10;Bronce
4502;Bartolomé Conde Paredes;M;1978-04-09;Cerro Colorado;Arequipa;2024-04-10;No afiliado
4503;ESPERANZA QUIJANO VÁSQUEZ;F;1965-09-08;Ate;Lima;2024-04-10;No afiliado
4504;Wilfredo Tejada Fuentes;M;1954-02-01;Villa El Salvador;Lima;2024-04-10;No afiliado
4505;Filiberto Vega Chávez;M;1968-07-21;José Leonardo Ortiz;Lambayeque;2024-04-10;No afiliado
4506;Ulises Ojeda Obando;M;1956-02-12;Ate;Lima;2024-04-10;Plata
4507;Bernarda Moreno García;F;1948-08-27;Comas;Lima;2024-04-10;Bronce
4508;Tobías Obando Fuentes;M;1971-12-27;San Juan de Lurigancho;Lima;2024-04-10;Bronce
4509;PASTORA MUÑIZ MONTES;F;1966-02-26;El Porvenir;La Libertad;2024-04-10;No afiliado
4510;Julio Moreno Hurtado;M;1979-12-05;La Esperanza;La Libertad;2024-04-10;No afiliado
4511;ALEJANDRO ESCALANTE PORTILLA;M;2006-06-21;Comas;Lima;2024-04-10;Bronce
4512;Bárbara Campos Maldonado;F;1984-08-01;Iquitos;Loreto;2024-04-10;Plata
4513;Alejandra Yupanqui Santos;F;1989-01-07;Piura;Piura;2024-04-10;Bronce
4514;Agustina Matías Paredes;F;1944-12-02;El Tambo;Junín;2024-04-10;Plata
4515;Samuel Santos Salgado;M;1989-07-24;San Juan de Lurigancho;Lima;2024-04-10;Bronce
4516;Soraya Galarza Velarde;F;2001-04-12;Lima;Lima;2024-04-10;Plata
4517;Álvaro Machuca Zapata;M;1984-12-23;Santiago de Surco;Lima;2024-04-10;Bronce
4518;Noelia Avendaño Del Carpio;F;2003-06-05;Lima;Lima;2024-04-10;Bronce
4519;LORENA MANRIQUE FIGUEROA;F;1984-07-04;La Esperanza;La Libertad;2024-04-10;Bronce
4520;leticia rojas aguirre;F;1969-01-13;La Victoria;Lambayeque;2024-04-10;Bronce
4521;Reme Gamarra Cruz;F;2005-08-06;José Luis Bustamante y Rivero;Arequipa;2024-04-10;No afiliado
4522;Asunción Farro Villalba;F;1998-11-12;Sapallanga;Junín;2024-04-10;Bronce
4523;Isidora Cruz Estrella;F;1989-09-01;Iquitos;Loreto;2024-04-10;Bronce
4524;SARA LUNA LOAYZA;F;1991-05-28;Cerro Colorado;Arequipa;2024-04-10;Plata
4525;EDMUNDO VALVERDE RIVERA;M;1945-05-18;San Juan Bautista;Loreto;2024-04-10;Plata
4526;ROMUALDO AVENDAÑO CAMPOS;M;1992-10-04;Los Olivos;Lima;2024-04-10;Plata
4527;Esther Portilla Cornejo;F;2001-06-25;Ate;Lima;2024-04-10;No afiliado
4528;Felicidad Trejo Zúñiga;F;1968-10-18;San Sebastián;Cusco;2024-04-10;No afiliado
4529;Paz Domínguez Escobar;F;1959-09-28;Trujillo;La Libertad;2024-04-10;No afiliado
4530;Julia Pérez Figueroa;F;2003-01-10;Chiclayo;Lambayeque;2024-04-10;No afiliado
4531;lucía delgado zambrano;F;1978-05-25;José Luis Bustamante y Rivero;Arequipa;2024-04-10;No afiliado
4532;tomasa portilla salazar;F;2006-09-07;San Juan de Lurigancho;Lima;2024-04-10;Bronce
4533;Oihana Sierra Sánchez;F;1967-07-04;San Juan Bautista;Loreto;2024-04-10;Bronce
4534;JOAQUÍN MORENO REYNA;M;1996-01-08;Cerro Colorado;Arequipa;2024-04-10;Bronce
4535;atilio ponce campos;M;2007-01-17;Monsefú;Lambayeque;2024-04-10;No afiliado
4536;claudia suárez santos;F;1958-12-26;San Juan Bautista;Loreto;2024-04-10;Bronce
4537;ROSA VILLALOBOS VÁSQUEZ;F;2003-04-23;Cerro Colorado;Arequipa;2024-04-10;No afiliado
4538;Tobías Zavala García;M;2000-04-14;Cusco;Cusco;2024-04-10;No afiliado
4539;Teodora Suárez Gallo;F;1984-10-24;Cayma;Arequipa;2024-04-10;No afiliado
4540;Emmanuel Matías Reyna;M;1999-07-19;Monsefú;Lambayeque;2024-04-10;Bronce
4541;Ceferino Santos Vargas;M;1934-05-13;Piura;Piura;2024-04-10;No afiliado
4542;violeta zambrano villalobos;F;1997-02-23;José Luis Bustamante y Rivero;Arequipa;2024-04-10;Plata
4543;gisela jara llerena;F;1982-08-30;Comas;Lima;2024-04-10;Plata
4544;samara zavala santos;F;1998-12-03;Trujillo;La Libertad;2024-04-10;No afiliado
4545;amelia llanos solano;F;1988-12-27;El Porvenir;La Libertad;2024-04-10;Plata
4546;Crispina Gálvez Villanueva;F;2007-06-03;Villa El Salvador;Lima;2024-04-11;Bronce
4547;Silvia Palacios Estrella;F;2000-09-23;Trujillo;La Libertad;2024-04-11;Bronce
4548;Sol Villalba Salazar;F;1996-08-04;San Borja;Lima;2024-04-11;Bronce
4549;Alejandro Montoya Quispe;M;1950-03-26;Poroy;Cusco;2024-04-11;No afiliado
4550;Aníbal Trujillo Cruz;M;1986-04-13;San Juan de Lurigancho;Lima;2024-04-11;No afiliado
4551;Angustias Ríos Galarza;F;1994-12-19;Huanchaco;La Libertad;2024-04-11;Plata
4552;Efraín Galarza Arce;M;1938-03-23;Paita;Piura;2024-04-11;Oro
4553;Josefa Escalante Portilla;F;1971-11-05;San Sebastián;Cusco;2024-04-11;Plata
4554;Marcelina Vidal Cruz;F;2006-10-27;Comas;Lima;2024-04-11;Plata
4555;Soraya Zambrano Portilla;F;1978-08-16;San Juan Bautista;Loreto;2024-04-11;Plata
4556;Romualdo Conde Carranza;M;1948-01-03;Pariñas;Piura;2024-04-11;Bronce
4557;Carlos Ugarte Arias;M;2002-03-12;Ate;Lima;2024-04-11;Plata
4558;Joel Aguilar Valenzuela;M;1994-07-17;Santiago;Cusco;2024-04-11;Oro
4559;Pancho Gamarra Velásquez;M;1958-12-07;La Victoria;Lambayeque;2024-04-11;No afiliado
4560;Fortunato Zúñiga Manrique;M;1972-09-05;San Sebastián;Cusco;2024-04-11;Bronce
4561;Tomasa Ugarte Matías;F;1981-12-11;Piura;Piura;2024-04-11;No afiliado
4562;Lorena Estrella Delgado;F;1997-11-24;San Juan de Lurigancho;Lima;2024-04-11;Plata
4563;Julia Valverde García;F;1973-09-07;Villa El Salvador;Lima;2024-04-11;Oro
4564;Federico Cruz Farro;M;1949-09-29;Yurimaguas;Loreto;2024-04-11;No afiliado
4565;Amparo Arango Zapata;F;1992-06-23;Cerro Colorado;Arequipa;2024-04-11;Bronce
4566;Pancho Montes Del Carpio;M;2001-12-23;Sullana;Piura;2024-04-11;Bronce
4567;Encarnación Nieto Montes;F;1983-07-11;Jesús María;Lima;2024-04-11;No afiliado
4568;Elena Paz Sanabria;F;1986-06-05;Florencia de Mora;La Libertad;2024-04-11;Oro
4569;Oihana Conde Yupanqui;F;1941-08-05;Santiago de Surco;Lima;2024-04-11;No afiliado
4570;Ulises Ordoñez Vargas;M;1951-11-06;Cerro Colorado;Arequipa;2024-04-11;Plata
4571;Remedios Escobar Pizarro;F;1981-04-25;Lima;Lima;2024-04-11;Bronce
4572;Julia Torrico Gálvez;F;1949-01-25;San Juan de Lurigancho;Lima;2024-04-11;Bronce
4573;Gracia Montes Mendoza;F;2000-01-18;Santiago;Cusco;2024-04-11;Bronce
4574;horacio valverde rivera;M;1996-10-22;San Miguel;Lima;2024-04-11;Bronce
4575;epifanio macedo chacón;M;2001-03-15;Cusco;Cusco;2024-04-11;Plata
4576;Francisco Conde González;M;1984-12-15;Poroy;Cusco;2024-04-11;Plata
4577;Dante Valle Paredes;M;2002-09-10;San Juan de Lurigancho;Lima;2024-04-11;Plata
4578;Celsa Benavides Merino;F;1955-03-22;Yurimaguas;Loreto;2024-04-11;Bronce
4579;Heriberto Cruz Ruiz;M;1977-02-13;Florencia de Mora;La Libertad;2024-04-11;Bronce
4580;Francisco Cáceres Manrique;M;1960-12-22;Trujillo;La Libertad;2024-04-11;Bronce
4581;Sabina Obando Gallo;F;1999-12-31;Yanahuara;Arequipa;2024-04-11;No afiliado
4582;Nepomuceno Trejo Maldonado;M;1945-12-17;Lambayeque;Lambayeque;2024-04-11;Plata
4583;Susana Velásquez García;F;2007-05-11;Castilla;Piura;2024-04-11;Bronce
4584;Héctor Padilla Ugarte;M;1976-11-16;San Juan Bautista;Loreto;2024-04-11;Bronce
4585;Brayan Lozano Vásquez;M;1992-12-12;San Martín de Porres;Lima;2024-04-11;Bronce
4586;aurelio salgado gálvez;M;1959-03-13;Víctor Larco Herrera;La Libertad;2024-04-11;Bronce
4587;Álvaro Miranda Valverde;M;1992-03-15;La Esperanza;La Libertad;2024-04-11;Bronce
4588;Francisco Luna Carranza;M;1987-03-28;Los Olivos;Lima;2024-04-11;Bronce
4589;Laura Cruz Torres;F;1960-06-09;San Martín de Porres;Lima;2024-04-11;No afiliado
4590;Sara Gallo Arroyo;F;2005-07-08;San Juan Bautista;Loreto;2024-04-11;Bronce
4591;asunción montes sierra;F;1965-01-07;Yurimaguas;Loreto;2024-04-12;Bronce
4592;Ubaldo Lozano Zambrano;M;1971-11-09;Paucarpata;Arequipa;2024-04-12;Bronce
4593;Darío Valle Rivera;M;1979-12-01;Huancayo;Junín;2024-04-12;Plata
4594;Victoria Zúñiga Valverde;F;2000-10-17;Ate;Lima;2024-04-12;Bronce
4595;Francisco Vidal Palomino;M;1992-11-13;Villa El Salvador;Lima;2024-04-12;Plata
4596;JESÚS ZAPATA MERINO;M;1974-05-08;La Victoria;Lambayeque;2024-04-12;Bronce
4597;Victoria Cáceres Tejada;F;1973-11-08;Los Olivos;Lima;2024-04-12;Bronce
4598;amelia cornejo gutiérrez;F;2003-08-19;San Juan de Lurigancho;Lima;2024-04-12;Bronce
4599;HERMINIA ARANGO VILLALOBOS;F;1978-12-03;San Juan Bautista;Loreto;2024-04-12;Plata
4600;Jesús Vásquez Ríos;M;1946-01-23;Trujillo;La Libertad;2024-04-12;Bronce
4601;Josefa Mendieta Aguirre;F;1983-06-17;Trujillo;La Libertad;2024-04-12;Oro
4602;Aurora Coronado Zambrano;F;2007-06-13;Cayma;Arequipa;2024-04-12;No afiliado
4603;Federico Escobar Zavala;M;1984-10-01;Socabaya;Arequipa;2024-04-12;No afiliado
4604;isidora estrella gallo;F;2003-03-16;San Juan de Lurigancho;Lima;2024-04-12;Bronce
4605;Francisco Carranza Sánchez;M;1983-11-27;Castilla;Piura;2024-04-12;Bronce
4606;Francisco Montoya Ponce;M;1980-11-02;Pueblo Libre;Lima;2024-04-12;Bronce
4607;Romualdo Domínguez Ramírez;M;2005-01-11;Piura;Piura;2024-04-12;Bronce
4608;Belén Campos Cruz;F;1984-03-24;El Tambo;Junín;2024-04-12;No afiliado
4609;Dorotea Chambi Del Carpio;F;1969-02-17;San Isidro;Lima;2024-04-12;Plata
4610;Carlos Zambrano Sánchez;M;1984-08-16;San Juan Bautista;Loreto;2024-04-12;Bronce
4611;Jesús Velásquez Arce;M;1952-08-29;Punchana;Loreto;2024-04-12;Bronce
4612;Eugenia Solano Trujillo;F;1970-09-08;José Luis Bustamante y Rivero;Arequipa;2024-04-12;Bronce
4613;Arturo Llerena Trejo;M;1961-10-15;Sullana;Piura;2024-04-12;No afiliado
4614;Belén Rojas Muñiz;F;1991-09-10;Veintiséis de Octubre;Piura;2024-04-12;No afiliado
4615;Onésimo Chávez Merino;M;1956-02-27;Cerro Colorado;Arequipa;2024-04-12;Bronce
4616;Lorena Escobar Bravo;F;1982-03-04;Yurimaguas;Loreto;2024-04-12;No afiliado
4617;Teresa Moreno Maldonado;F;1930-02-13;La Esperanza;La Libertad;2024-04-12;Bronce
4618;AINHOA SOLANO SÁNCHEZ;F;1995-11-29;Paucarpata;Arequipa;2024-04-12;Plata
4619;Orestes Martínez Villalobos;M;1945-12-20;San Jerónimo;Cusco;2024-04-12;No afiliado
4620;Serafín Tejada Sánchez;M;1986-11-28;Cusco;Cusco;2024-04-12;Bronce
4621;Estefanía Sanabria Suárez;F;2005-11-12;Cerro Colorado;Arequipa;2024-04-12;No afiliado
4622;Fabián Martínez Solano;M;1970-03-17;Santiago de Surco;Lima;2024-04-12;No afiliado
4623;María Mendieta Chávez;F;2004-05-26;Ate;Lima;2024-04-12;Oro
4624;Estela Zambrano Montes;F;1994-06-20;Cerro Colorado;Arequipa;2024-04-12;No afiliado
4625;felicidad reyna montes;F;1949-04-19;San Juan de Lurigancho;Lima;2024-04-12;No afiliado
4626;ANGUSTIAS VARGAS VILLAFUERTE;F;1998-10-15;Requena;Loreto;2024-04-12;Oro
4627;Gonzalo Jiménez Reyna;M;1958-11-07;San Juan de Lurigancho;Lima;2024-04-12;No afiliado
4628;Lucas Calderón Villalobos;M;1982-05-12;Iquitos;Loreto;2024-04-12;Bronce
4629;Pablo Araujo García;M;1971-09-30;Pariñas;Piura;2024-04-12;No afiliado
4630;Dolores Cruz Luna;F;2000-10-18;Yurimaguas;Loreto;2024-04-12;Bronce
4631;Ricardo Sánchez Avendaño;M;1996-05-18;Castilla;Piura;2024-04-12;Bronce
4632;Filiberto Tejada Rojas;M;1996-08-20;Wanchaq;Cusco;2024-04-12;No afiliado
4633;Fátima López Tejada;F;2000-09-24;El Tambo;Junín;2024-04-12;Plata
4634;balbina benites velásquez;F;1958-12-17;Huancán;Junín;2024-04-12;Plata
4635;camilo garcía jiménez;M;1980-06-14;San Juan de Lurigancho;Lima;2024-04-12;Bronce
4636;Trinidad Zambrano Macedo;F;1960-10-13;Pimentel;Lambayeque;2024-04-13;Bronce
4637;Raquel Chávez Gómez;F;1967-01-02;Trujillo;La Libertad;2024-04-13;Bronce
4638;Esteban Campos Delgado;M;2000-11-18;Santiago;Cusco;2024-04-13;No afiliado
4639;agustín villafuerte velásquez;M;1997-08-10;El Porvenir;La Libertad;2024-04-13;No afiliado
4640;julio zeballos gallo;M;2003-12-23;Yanahuara;Arequipa;2024-04-13;Bronce
4641;Alcides Requejo Salgado;M;1946-11-18;El Porvenir;La Libertad;2024-04-13;Plata
4642;Blanca Escobar García;F;1990-07-27;San Juan de Lurigancho;Lima;2024-04-13;Plata
4643;aniceto chávez rosales;M;1986-10-28;Trujillo;La Libertad;2024-04-13;No afiliado
4644;Sofía Cruz Ortega;F;1986-05-23;Ate;Lima;2024-04-13;Bronce
4645;Enrique Chávez Campos;M;1957-04-08;La Esperanza;La Libertad;2024-04-13;Bronce
4646;Bartolomé Ponce Campos;M;1933-08-23;Ate;Lima;2024-04-13;No afiliado
4647;Isidora Llerena Ramírez;F;1996-06-22;La Esperanza;La Libertad;2024-04-13;No afiliado
4648;alejandrina velásquez garcía;F;1995-11-07;Ate;Lima;2024-04-13;No afiliado
4649;Guillermo Serna Domínguez;M;1976-08-27;Monsefú;Lambayeque;2024-04-13;Bronce
4650;Nerea Villafuerte Cruz;F;2002-05-03;San Martín de Porres;Lima;2024-04-13;No afiliado
4651;Federico Solano Rivera;M;1975-10-31;San Martín de Porres;Lima;2024-04-13;Plata
4652;Benjamín Valle Vilca;M;1951-06-18;Veintiséis de Octubre;Piura;2024-04-13;No afiliado
4653;angustias sánchez rojas;F;1935-06-15;San Martín de Porres;Lima;2024-04-13;Bronce
4654;Ursula Avendaño Rocha;F;1961-01-01;Yurimaguas;Loreto;2024-04-13;Bronce
4655;Rubén Calderón Figueroa;M;1986-12-31;Trujillo;La Libertad;2024-04-13;Oro
4656;Nicéforo Valverde Rojas;M;1963-10-15;Nauta;Loreto;2024-04-13;Bronce
4657;Héctor Aguirre Obando;M;1982-06-05;Trujillo;La Libertad;2024-04-13;Bronce
4658;francisco allcca palacios;M;2000-12-20;Chiclayo;Lambayeque;2024-04-13;Bronce
4659;Raúl Chávez Ponce;M;1948-02-29;Socabaya;Arequipa;2024-04-13;Plata
4660;fidela garcía llerena;F;1979-04-07;San Martín de Porres;Lima;2024-04-13;Plata
4661;Carmen Villafuerte García;F;1963-02-09;Cusco;Cusco;2024-04-13;Bronce
4662;Aurora Miranda Chávez;F;1983-02-16;Trujillo;La Libertad;2024-04-13;No afiliado
4663;Salustiano Farro Pizarro;M;1983-07-05;Pariñas;Piura;2024-04-13;Bronce
4664;Héctor Sánchez Delgado;M;1996-05-06;Iquitos;Loreto;2024-04-13;Bronce
4665;MARCIANO JIMÉNEZ GALLO;M;1966-11-15;Comas;Lima;2024-04-13;Bronce
4666;aurora muñoz valle;F;2002-07-15;Chiclayo;Lambayeque;2024-04-13;Bronce
4667;Álvaro Villalba Hurtado;M;1980-04-22;Cusco;Cusco;2024-04-13;Bronce
4668;Prudencia Gallo Delgado;F;1985-05-02;Lima;Lima;2024-04-13;No afiliado
4669;Alba Cabello Jara;F;1992-07-31;Socabaya;Arequipa;2024-04-13;Bronce
4670;Celia Tejada Llerena;F;2007-09-23;Paita;Piura;2024-04-13;Bronce
4671;Isaac Delgado Arango;M;1984-09-07;Pimentel;Lambayeque;2024-04-13;Oro
4672;Nicéforo Bello Villafuerte;M;1961-10-04;San Martín de Porres;Lima;2024-04-13;No afiliado
4673;Felipe Vásquez Sánchez;M;1995-08-19;Piura;Piura;2024-04-13;Plata
4674;ELISA CHÁVEZ VILLANUEVA;F;2004-03-28;San Juan de Lurigancho;Lima;2024-04-13;No afiliado
4675;Remedios Tejada Vásquez;F;1986-02-18;José Luis Bustamante y Rivero;Arequipa;2024-04-13;Oro
4676;Catalina Reyna Campos;F;1953-06-29;Piura;Piura;2024-04-13;Plata
4677;agustín domínguez quispe;M;2005-12-12;Trujillo;La Libertad;2024-04-13;Bronce
4678;Darío Sanabria Vilca;M;1998-08-10;Santiago;Cusco;2024-04-13;Bronce
4679;Néstor Santos Sánchez;M;2004-08-06;Huancayo;Junín;2024-04-13;Bronce
4680;anabel merino palacios;F;1986-06-28;Comas;Lima;2024-04-13;No afiliado
4681;EUFEMIA GARCÍA SALAZAR;F;1974-07-16;Santiago de Surco;Lima;2024-04-14;No afiliado
4682;Matías Bello Jara;M;1984-12-01;Santiago de Surco;Lima;2024-04-14;Bronce
4683;TEODOSIA RUIZ SANABRIA;F;1993-07-21;Catacaos;Piura;2024-04-14;Plata
4684;Filomena Carranza García;F;1981-07-11;Paita;Piura;2024-04-14;Bronce
4685;Sergio Palacios Montalvo;M;1977-06-30;Ate;Lima;2024-04-14;Bronce
4686;Paz Aguirre Chávez;F;1978-05-28;Víctor Larco Herrera;La Libertad;2024-04-14;Bronce
4687;Verónica Salgado Delgado;F;1986-09-11;San Martín de Porres;Lima;2024-04-14;Plata
4688;claudia villafuerte padilla;F;1952-11-09;San Juan de Lurigancho;Lima;2024-04-14;Bronce
4689;Verónica Tejada Avendaño;F;1958-08-30;Cerro Colorado;Arequipa;2024-04-14;Bronce
4690;Justo Ramírez Matías;M;2004-03-09;Ate;Lima;2024-04-14;Bronce
